id,business_name,city,state,zip,contact_name,email,phone,ffl_license_number,preferred,demo,active,created_at
cd32afc8-6aa3-492e-8ef0-b5c9ce709a64,LEO ARMORY,TUCSON,AZ,85713,LEO ARMORY LLC,,5202227153,,f,f,t,2026-03-29 18:56:06.089204+00
8d2a63ea-d637-4dcb-8802-1b255572500f,"LEONE, SALVATORE",GREENSBORO,NC,27410,"LEONE, SALVATORE",,3369374675,,f,f,t,2026-03-29 18:55:52.632113+00
3b2ec637-20df-4cb6-ba75-7b56635a2453,"LEONE, SALVATORE",GREENSBORO,NC,27410,"LEONE, SALVATORE",,3369374675,,f,f,t,2026-03-29 18:55:52.632113+00
f905ddcc-ce51-4f5e-90d5-5e8ca28f8a73,LEV'S PAWN SHOP,COLUMBUS,OH,43228,CENTRAL OHIO SCRAP METAL CO,,6142762121,,f,f,t,2026-03-29 18:55:56.811453+00
dcac7e1a-b583-4485-8556-0c2131f37359,LEV'S PAWN SHOP,COLUMBUS,OH,43228,CENTRAL OHIO SCRAP METAL CO,,6143251980,,f,f,t,2026-03-29 18:55:56.811453+00
34d582b4-a440-4323-9d04-b7d665f7d072,LEWIS FAMILY FIREARMS,LARGO,FL,33773,"LEWIS, SETH DARYN",,2157683600,,f,f,t,2026-03-29 18:55:54.690522+00
8b846b04-fe1a-4179-b66b-0016195d6345,LEWIS FAMILY FIREARMS,LARGO,FL,33773,"LEWIS, SETH DARYN",,2157683600,,f,f,t,2026-03-29 18:55:54.690522+00
053ff692-2925-4674-bcc0-6879d0f625c0,LEWMAN ARMS,WINTER HAVEN,FL,33880,LEWMAN ARMS MANUFACTURING LLC,,8634306270,,f,f,t,2026-03-29 18:55:54.810636+00
6071fbac-9dce-4357-83a8-01ac309b06b5,LEWMAN ARMS,WINTER HAVEN,FL,33880,LEWMAN ARMS MANUFACTURING LLC,,8634306270,,f,f,t,2026-03-29 18:55:54.810636+00
4bd4e564-2f9c-4c16-b6d1-fc3fcd275750,LIBERTY PAWN & GOLD,FREDERICKSBURG,VA,22407,"PLEDGE FINANCIAL VA, LLC",,5408988499,,f,f,t,2026-03-29 18:55:51.916147+00
e5a39dc2-32c5-4835-b10f-bca051a9b580,LIBERTY PAWN & GOLD,FREDERICKSBURG,VA,22407,"PLEDGE FINANCIAL VA, LLC",,5405483200,,f,f,t,2026-03-29 18:55:51.916147+00
9aeb172c-ad97-406c-bc81-4129c8e07d97,"LIPSEY'S, LLC",BATON ROUGE,LA,70809,"LIPSEY'S, LLC",,2257551333,,f,f,t,2026-03-29 18:56:01.625667+00
5c1528ab-b71f-41ef-a9ee-1bcae3ce2cd5,"LIPSEY'S, LLC",BATON ROUGE,LA,70809,"LIPSEY'S, LLC",,2257551333,,f,f,t,2026-03-29 18:56:01.625667+00
4b08594b-37bd-4ee7-a4ad-5ab2a5d3b024,LITTLE BUNDLE OF FREEDOM,FLAGSTAFF,AZ,86005,"SONS OF THUNDER TRAINING AND CONSULTING, LLC",,4069462675,,f,f,t,2026-03-29 18:56:06.089204+00
929293b6-f9a0-49d1-be17-a24f8b946f44,LITTLE BUNDLE OF FREEDOM,FLAGSTAFF,AZ,86005,"SONS OF THUNDER TRAINING AND CONSULTING, LLC",,4069462675,,f,f,t,2026-03-29 18:56:06.089204+00
d8798303-ccbd-4395-bc43-127268a68a93,LIVE FIRE TRAINING ACADEMY,COTTAGEVILLE,SC,29435,HANEBRINK INC,,2524359748,,f,f,t,2026-03-29 18:55:53.235145+00
fab67137-4da1-42c6-8e58-1680ed477670,LIVE FIRE TRAINING ACADEMY,COTTAGEVILLE,SC,29435,HANEBRINK INC,,2524359748,,f,f,t,2026-03-29 18:55:53.235145+00
10a585c8-8c79-4a16-b8d9-165c479149e7,LIZTON TRADING POST,LIZTON,IN,46149,"ALTMAN, HAHN ROBERT, JENNIFER DANIELLE, ETHAN SVEN",,3176050709,,f,f,t,2026-03-29 18:55:57.412664+00
f3a302bd-ec96-44fb-8e88-c96e4cf57b55,LIZTON TRADING POST,LIZTON,IN,46149,"ALTMAN, HAHN ROBERT, JENNIFER DANIELLE, ETHAN SVEN",,3176050709,,f,f,t,2026-03-29 18:55:57.412664+00
39c783c3-0423-4f1e-b0b3-23008f702409,"LM3, LLC",NASHVILLE,TN,37204,"LM3, LLC",,6152575660,,f,f,t,2026-03-29 18:55:55.425803+00
b33d2d44-d7b3-40c3-956d-f17f8305a2ad,"LM3, LLC",NASHVILLE,TN,37204,"LM3, LLC",,6152575660,,f,f,t,2026-03-29 18:55:55.425803+00
2661c2f9-275d-42c5-88e2-a933880ecd7c,LOADED ARSENAL,QUEEN CREEK,AZ,85142,LOADED ARSENAL LLC,,4805407374,,f,f,t,2026-03-29 18:56:05.716748+00
211f7ad8-fcf0-4749-8606-a922736a182a,LOADED ARSENAL,QUEEN CREEK,AZ,85142,LOADED ARSENAL LLC,,4805407374,,f,f,t,2026-03-29 18:56:05.716748+00
446d1d0a-b4ce-4eb5-88d1-d6fb14b7128c,"LOCKED & LOADED GUNSMITHING, LLC",LEHIGH ACRES,FL,33976,"LOCKED & LOADED GUNSMITHING, LLC",,2395656022,,f,f,t,2026-03-29 18:55:54.810636+00
12b046b7-46b2-40b6-9e18-4eeee09f5ea4,"LOCKED & LOADED GUNSMITHING, LLC",LEHIGH ACRES,FL,33976,"LOCKED & LOADED GUNSMITHING, LLC",,2395656022,,f,f,t,2026-03-29 18:55:54.810636+00
25884979-9315-4efc-943b-a142fa4796c7,LOFTUS FIREARMS,EVANSDALE,IA,50707,LOFTUS FIREARMS INC,,3195299838,,f,f,t,2026-03-29 18:55:58.543692+00
7fcdff4a-febb-4b72-bd90-92b5c5827a7f,LOFTUS FIREARMS,EVANSDALE,IA,50707,"LOFTUS, DANIEL",,3195299838,,f,f,t,2026-03-29 18:55:58.543692+00
388ac468-5e18-41dd-9fad-126b1cdf632e,LOFTUS FIREARMS,EVANSDALE,IA,50707,"LOFTUS, STEPHEN DANIEL",,3199397849,,f,f,t,2026-03-29 18:55:58.543692+00
e9f74243-8f42-4911-b0da-242f7439db26,LONE STAR ARMORY,FORT WORTH,TX,76140,"BRADY, ANDREW",,8179884716,,f,f,t,2026-03-29 18:56:03.121153+00
d3d0c1f6-4dfb-4f0a-8b21-c09909403766,LONE STAR ARMORY,FORT WORTH,TX,76140,"LONE STAR ARMORY, LLC",,8179884716,,f,f,t,2026-03-29 18:56:03.121153+00
15450b3e-9159-44fd-a066-380ac467e487,LONESTAR ARMORY,SACHSE,TX,75048,LONESTAR DIESEL PERFORMANCE LLC,,4699758052,,f,f,t,2026-03-29 18:56:02.508701+00
b1e9bdfc-c92c-48d5-9b72-580f51878d16,LONESTAR ARMORY,SACHSE,TX,75048,LONESTAR DIESEL PERFORMANCE LLC,,4699758052,,f,f,t,2026-03-29 18:56:02.508701+00
6472c782-d36d-40f9-8f49-5aac225250ae,LONE STAR DEFENSE & ARMS LLC,HOUSTON,TX,77055,LONE STAR DEFENSE & ARMS LLC,,7134651820,,f,f,t,2026-03-29 18:56:03.36969+00
d5450bb7-42c3-4431-8375-2545625197d3,LONE STAR DEFENSE & ARMS LLC,HOUSTON,TX,77055,LONE STAR DEFENSE & ARMS LLC,,7134651820,,f,f,t,2026-03-29 18:56:03.36969+00
5aa20b62-bd33-451f-b1a2-bc2c1c136ecb,LONE STAR FIREARMS & SUPPLIES,CORPUS CHRISTI,TX,78404,MARK BRASSEUR INVESTMENTS INC,,3615494686,,f,f,t,2026-03-29 18:56:03.986739+00
98252129-0092-4cd5-b122-6c393ac74fb1,LONE STAR FIREARMS & SUPPLIES,CORPUS CHRISTI,TX,78404,MARK BRASSEUR INVESTMENTS INC,,3615494686,,f,f,t,2026-03-29 18:56:03.986739+00
10d9fe55-9837-4c37-86f0-cd44c3ea0694,LONESTAR HANDGUN LLC,CONVERSE,TX,78109,LONESTAR HANDGUN LLC,,2107452956,,f,f,t,2026-03-29 18:56:03.863849+00
7596d7d7-038a-4d26-b0a5-533273ada8f7,LONESTAR HANDGUN LLC,CONVERSE,TX,78109,LONESTAR HANDGUN LLC,,2107452956,,f,f,t,2026-03-29 18:56:03.863849+00
416dc53d-5d10-428b-ad9d-30790c88b606,LOVING GUNS,SEYMOUR,TX,76380,"LOVING, JOHN THOMAS",,9408895837,,f,f,t,2026-03-29 18:56:03.121153+00
ee14b596-cc93-49be-90eb-982af5f08fd7,LOVING GUNS,SEYMOUR,TX,76380,"LOVING, ARLIE DEAN",,9408895837,,f,f,t,2026-03-29 18:56:03.121153+00
60d09306-05cd-4754-92c9-89062fa2aa31,LOWELL PHARMACY,LOWELL,AR,72745,TRIPHARMA INC,,4797700111,,f,f,t,2026-03-29 18:56:01.998425+00
78d8a5e0-cd14-4824-b89c-10c55a32f5f8,LOWELL PHARMACY,LOWELL,AR,72745,"TRIPHARMA, INC",,4797700111,,f,f,t,2026-03-29 18:56:01.998425+00
9f595bc2-44b6-448a-bfc8-779b51156732,LSG TACTICAL ARMS,LUBBOCK,TX,79410,LSG TACTICAL ARMS LLC,,8067802715,,f,f,t,2026-03-29 18:56:04.230198+00
95168a27-977c-4d22-9d75-b554ae2387ea,LSG TACTICAL ARMS,LUBBOCK,TX,79410,LUBBOCK SHOOTERS GROUP LLC,,8067802715,,f,f,t,2026-03-29 18:56:04.230198+00
6869614f-1774-4a25-a4ed-415da0b4ddaa,LUCKY GUN,SAXE,VA,23967,"LUCADO, DAVID EARL JR",,4344707901,,f,f,t,2026-03-29 18:55:52.152737+00
e1fd3242-6590-4c2d-bcf0-cbdb5aa84dea,LUCKY GUN,SAXE,VA,23967,"LUCADO, DAVID EARL JR",,4344707901,,f,f,t,2026-03-29 18:55:52.152737+00
66889847-3284-4506-b518-c397d157ea8b,LUCKY SHOT AMMUNITION & GUNS LLC,NAMPA,ID,83686,LUCKY SHOT AMMUNITION & GUNS LLC,,9518580597,,f,f,t,2026-03-29 18:56:05.207077+00
d5bf57ca-445f-4d2c-b2cf-bea68fa11c18,LUCKY SHOT AMMUNITION & GUNS LLC,NAMPA,ID,83686,LUCKY SHOT AMMUNITION & GUNS LLC,,9518580597,,f,f,t,2026-03-29 18:56:05.207077+00
2d90289c-a163-4aa5-bcba-cc2d1aaafa66,MACHINE GUNS MONTANA,KALISPELL,MT,59901,BKP LLC,,4062576005,,f,f,t,2026-03-29 18:56:00.028203+00
3d6e6e51-013b-4ac7-9c80-ec91ca367576,MACHINE GUNS MONTANA,KALISPELL,MT,59901,BKP LLC,,4062576005,,f,f,t,2026-03-29 18:56:00.028203+00
0c545fc4-771d-4dd1-8893-55b2baaf87af,MACK BROTHERS,STURGIS,SD,57785,WEST RIVER RIFLE COMPANY LLC,,6057200002,,f,f,t,2026-03-29 18:55:59.667157+00
568c26f0-ae3a-463f-8894-91fe8b02de05,MACK BROTHERS,STURGIS,SD,57785,WEST RIVER RIFLE COMPANY LLC,,6057200002,,f,f,t,2026-03-29 18:55:59.667157+00
bf283108-e7a8-49a1-81cb-f1ceeb4726be,MACK'S PRAIRIE WINGS,STUTTGART,AR,72160,"MACK'S PRAIRIE WINGS, LLC",,4178734533,,f,f,t,2026-03-29 18:56:01.87604+00
51bdedb2-8dcf-46fb-bcf1-5f31ea6e87be,MACK'S PRAIRIE WINGS,STUTTGART,AR,72160,"MACK'S PRAIRIE WINGS, LLC",,4178734533,,f,f,t,2026-03-29 18:56:01.87604+00
889f8996-caae-47d7-bf5a-ac2291192773,MAD FIREARMS,MECHANICSVILLE,MD,20659,DCS LLC,,2405157592,,f,f,t,2026-03-29 18:55:51.671216+00
5448a5d5-942f-416b-aac3-6050602883ee,MAD FIREARMS,MECHANICSVILLE,MD,20659,"DYE, MICHAEL ALLEN",,2405157592,,f,f,t,2026-03-29 18:55:51.671216+00
b30606e6-0812-4c0d-874c-8bb4bfc4c450,MAD RIVER ARMORY AND RANGE,SPRINGFIELD,OH,45505,TY AND DEE ENTERPRISE LLC,,9373233200,,f,f,t,2026-03-29 18:55:57.286335+00
db603b30-78d6-4676-be11-e9a79f29bac8,MAD RIVER ARMORY AND RANGE,SPRINGFIELD,OH,45505,"TY AND DEE ENTERPRISE, LLC",,9373233200,,f,f,t,2026-03-29 18:55:57.286335+00
2b8a4a9d-394b-42fd-93a2-c631606a4b4e,MAGS MANUFACTURING LLC,HOLLY HILL,FL,32117,MAGS MANUFACTURING LLC,,3866316905,,f,f,t,2026-03-29 18:55:54.082306+00
21a3fe12-7a5c-49ea-a7e3-adfb5faeefef,MAGS MANUFACTURING LLC,HOLLY HILL,FL,32117,MAGS MANUFACTURING LLC,,3866316905,,f,f,t,2026-03-29 18:55:54.082306+00
aac9ced3-d04a-4e8e-b6e4-ae5b36867411,MAIN LINE ARMORY LLC,MALVERN,PA,19355,MAIN LINE ARMORY LLC,,4848190010,,f,f,t,2026-03-29 18:55:51.547931+00
efc9da53-6855-4af5-bc9c-f8fdfff9d6f3,MAIN LINE ARMORY LLC,MALVERN,PA,19355,MAIN LINE ARMORY LLC,,4848190010,,f,f,t,2026-03-29 18:55:51.547931+00
6fe0abb2-4576-459c-b6e5-c2c0edcc38f2,MAJIK FIREARMS,ROCKDALE,TX,76567,"MAJIK FIREARMS, LLC",,5124922071,,f,f,t,2026-03-29 18:56:03.246208+00
e5b395b8-6b52-42a7-b0cc-257c3770c73f,MAJIK FIREARMS,ROCKDALE,TX,76567,MAJIK FIREARMS  LLC,,5126736261,,f,f,t,2026-03-29 18:56:03.246208+00
95185ea9-fa2f-4190-b94c-2edd60c2a179,MALIGATOR GUNWORKS,SPRING BRANCH,TX,78070,MALIGATOR CORPORATION,,2105576891,,f,f,t,2026-03-29 18:56:03.863849+00
a6c062f2-f68c-47da-ad28-1d63bc6cd03d,MALIGATOR GUNWORKS,SPRING BRANCH,TX,78070,MALIGATOR GUNWORKS LLC,,2102871474,,f,f,t,2026-03-29 18:56:03.863849+00
c8ba5f35-9147-40d2-8321-5861e6891b54,MANLAND OUTFITTERS,PEACHTREE CITY,GA,30269,"MAKENDA, INC",,7706311221,,f,f,t,2026-03-29 18:55:53.718197+00
f3b6df80-4a79-4780-9d06-83d212a08ac2,MANLAND OUTFITTERS,PEACHTREE CITY,GA,30269,MAKENDA INC,,7706311221,,f,f,t,2026-03-29 18:55:53.718197+00
a16858e5-a7ae-4c9c-a880-b4bd69feaa0b,"MANNING WOOD, LLC",MANNING,SC,29102,"MANNING WOOD, LLC",,8039834064,,f,f,t,2026-03-29 18:55:53.235145+00
08c519cb-1cf5-4153-8a51-bd36e33afc2d,"MANNING WOOD, LLC",MANNING,SC,29102,"MANNING WOOD, LLC",,8039834064,,f,f,t,2026-03-29 18:55:53.235145+00
87405cbf-89fc-4239-9893-338c84f62318,MANSFIELD FIREARMS,BASTROP,TX,78602,"MANSFIELD FIREARMS, LLC",,5129881126,,f,f,t,2026-03-29 18:56:03.986739+00
83165fe1-10cd-47ac-a143-42c3224afda5,MANSFIELD FIREARMS,BASTROP,TX,78602,"MANSFIELD, BRUCE EDWARD",,5129881126,,f,f,t,2026-03-29 18:56:03.986739+00
ecd2df24-764c-4d44-9d93-334db7acd1dc,MARCOLMAR FIREARMS,RICHMOND,IN,47374,MARCOLMAR LLC,,7659838200,,f,f,t,2026-03-29 18:55:57.653113+00
e7477819-fcbf-4921-90d2-4c0730388699,MARCOLMAR FIREARMS,RICHMOND,IN,47374,MARCOLMAR FIREARMS LLC,,7659838200,,f,f,t,2026-03-29 18:55:57.653113+00
c0aa0eb5-fbec-4566-bedf-d5a6ca8aeb93,MARIES VALLEY SHOT SHOP LLC,ARGYLE,MO,65001,MARIES VALLEY SHOT SHOP LLC,,5736809882,,f,f,t,2026-03-29 18:56:00.769166+00
35414606-6ba0-45af-822f-0807da63db9c,MARIES VALLEY SHOT SHOP LLC,ARGYLE,MO,65001,MARIES VALLEY SHOT SHOP LLC,,5736809882,,f,f,t,2026-03-29 18:56:00.769166+00
5510dd3e-4ae0-4d0e-b3e0-d31a3410b904,MARKSMAN LLC,CROSSVILLE,TN,38571,MARKSMAN LLC,,9312004324,,f,f,t,2026-03-29 18:55:55.925982+00
b65669f2-7b45-4043-a1f8-e9d2fde4745b,MARKSMAN LLC,CROSSVILLE,TN,38571,MARKSMAN LLC,,9312004324,,f,f,t,2026-03-29 18:55:55.925982+00
53e1321b-dc9d-4c4a-8f66-06f8fcf760ce,MARYLAND SMALL ARMS RANGE INC,UPPER MARLBORO,MD,20772,MARYLAND SMALL ARMS RANGE INC,,3015990800,,f,f,t,2026-03-29 18:55:51.671216+00
7dee532e-f455-4d18-96c4-d9491ffec66e,MARYLAND SMALL ARMS RANGE INC,UPPER MARLBORO,MD,20772,MARYLAND SMALL ARMS RANGE INC,,3015990800,,f,f,t,2026-03-29 18:55:51.671216+00
31dfc4a9-1ddc-4827-b3a4-dfab56010e32,MAXIMUM DEFENSE LLC,CATONSVILLE,MD,21228,MAXIMUM DEFENSE LLC,,8442739739,,f,f,t,2026-03-29 18:55:51.791069+00
856acfbe-e3c4-4c1f-90cc-b27be54ad002,MAXIMUM DEFENSE LLC,CATONSVILLE,MD,21228,MAXIMUM DEFENSE LLC,,8442739739,,f,f,t,2026-03-29 18:55:51.791069+00
8582f852-80af-47cd-9c5a-5ae62ae0d61b,MECKLEYS GUNSMITHING,YORK,PA,17404,"MECKLEY, FRED DORSEY JR",,7175152466,,f,f,t,2026-03-29 18:55:51.304133+00
15b6e3a9-5048-4402-8384-4742589453fb,MECKLEYS GUNSMITHING,YORK,PA,17404,"MECKLEY, FRED DORSEY JR",,7175152466,,f,f,t,2026-03-29 18:55:51.304133+00
e46ea0d6-4d7f-4838-8c63-7f7d6ba301a3,MERCENARY ARMAMENTS,ARIVACA,AZ,85601,"MERCENARY ARMAMENTS, LLC",,5209995847,,f,f,t,2026-03-29 18:56:06.089204+00
ddcd9dd8-4426-4aa4-b07d-07ad54221531,MERCENARY ARMAMENTS,ARIVACA,AZ,85601,MERCENARY ARMAMENTS,,5209822711,,f,f,t,2026-03-29 18:56:06.089204+00
4a9412de-de01-450d-9e84-d8c0c1f0167c,"METAL FUSION, LLC",LAS VEGAS,NV,89102,"METAL FUSION, LLC",,7029820208,,f,f,t,2026-03-29 18:56:06.466554+00
ae27f620-c693-4c64-bea0-2e47c7e78d5b,"METAL FUSION, LLC",LAS VEGAS,NV,89102,"METAL FUSION, LLC",,7029820208,,f,f,t,2026-03-29 18:56:06.466554+00
86839d1d-b710-4be7-b981-c1a2474ca5ef,METROPAWN,LAS VEGAS,NV,89130,"EZPAWN NEVADA, INC",,7022607296,,f,f,t,2026-03-29 18:56:06.466554+00
ed955ddf-b8ed-4325-b952-1afdf5e77b9e,METROPAWN,LAS VEGAS,NV,89130,"EZPAWN NEVADA, INC",,7023417296,,f,f,t,2026-03-29 18:56:06.466554+00
038f6b59-a08d-4e62-9115-fe057324a969,METROPAWN,RENO,NV,89502,"EZPAWN NEVADA, INC",,7758285454,,f,f,t,2026-03-29 18:56:06.586871+00
42068f34-da5e-496d-9170-917b04ddadec,METROPAWN,RENO,NV,89502,"EZPAWN NEVADA, INC",,7758280770,,f,f,t,2026-03-29 18:56:06.586871+00
a75a5afd-b2c9-4002-96fb-0c37b5d075ae,MG KELLEY'S GUNS LLC,MIDDLEVILLE,MI,49333,MG KELLEY'S GUNS LLC,,6164502194,,f,f,t,2026-03-29 18:55:58.174953+00
463a70b7-2698-422c-a906-1bb626ee745a,MG KELLEY'S GUNS LLC,MIDDLEVILLE,MI,49333,MG KELLEY'S GUNS LLC,,6164502194,,f,f,t,2026-03-29 18:55:58.174953+00
c1b25001-dcf8-4a4b-8a79-e8460107926f,MICKEY'S ARMS & AMMO LLC,MANSFIELD,LA,71052,MICKEY'S ARMS & AMMO LLC,,3188714688,,f,f,t,2026-03-29 18:56:01.625667+00
ce54803a-56bf-4f89-aa25-9b8955334e82,MICKEY'S ARMS & AMMO LLC,MANSFIELD,LA,71052,MICKEY'S ARMS & AMMO LLC,,3188714688,,f,f,t,2026-03-29 18:56:01.625667+00
3cd845db-54d0-4838-8085-820da90468ea,"MICROTEK FINISHING, LLC",CINCINNATI,OH,45246,"MICROTEK FINISHING, LLC",,5137665600,,f,f,t,2026-03-29 18:55:57.164293+00
ea825a82-fdf9-43bb-b57b-4a1c267d75c0,"MICROTEK FINISHING, LLC",CINCINNATI,OH,45246,"MICROTEK FINISHING, LLC",,5137665600,,f,f,t,2026-03-29 18:55:57.164293+00
49f9edc4-2566-48a0-bc2d-ed5a80f5c80e,MID MICHIGAN ARMORY LLC,LAPEER,MI,48446,MID MICHIGAN ARMORY LLC,,8106186382,,f,f,t,2026-03-29 18:55:57.930198+00
0061533c-a9d0-4a40-bedf-611796d2ba61,MID MICHIGAN ARMORY LLC,LAPEER,MI,48446,MID MICHIGAN ARMORY LLC,,8106186382,,f,f,t,2026-03-29 18:55:57.930198+00
a47e6df3-194c-4ae6-9c91-954af2dd7ee1,MID-OHIO HYDROGRAPHICS,MANSFIELD,OH,44905,"STRASSELL'S MACHINE, INC",,5672748427,,f,f,t,2026-03-29 18:55:57.164293+00
05ac65b2-6a8a-478f-b636-c19fc2a5a181,MID-OHIO HYDROGRAPHICS,MANSFIELD,OH,44905,"STRASSELL'S MACHINE, INC",,5672748427,,f,f,t,2026-03-29 18:55:57.164293+00
0ffd901f-84b5-4835-81ad-a3eaa72dbbcb,MILRAD LLC,BROOKHAVEN,PA,19015,MILRAD LLC,,6106740146,,f,f,t,2026-03-29 18:55:51.428497+00
aaa6ccf5-496e-46a5-a6ae-93c96debe6b1,MILRAD LLC,BROOKHAVEN,PA,19015,MILRAD LLC,,6106740146,,f,f,t,2026-03-29 18:55:51.547931+00
c2154830-dfec-49ab-a051-ce6366430887,"MINICHINI, NICHOLAS",COATESVILLE,PA,19320,"MINICHINI, NICHOLAS",,7322664279,,f,f,t,2026-03-29 18:55:51.547931+00
006a5e60-3999-4768-a83c-6fa70271a2f2,"MINICHINI, NICHOLAS",COATESVILLE,PA,19320,"MINICHINI, NICHOLAS",,7322664279,,f,f,t,2026-03-29 18:55:51.547931+00
311d8259-e9e6-4c0b-bf17-dbebba5f35cc,MINUTEMAN SUPPLY CO,MARICOPA,AZ,85138,MINUTEMAN SUPPLY LLC,,5202305143,,f,f,t,2026-03-29 18:56:05.716748+00
131c8c93-13bb-4fa0-a7d6-4c266c2307c6,MINUTEMAN SUPPLY CO,MARICOPA,AZ,85138,THE DRUNKEN VETS LLC,,5203304753,,f,f,t,2026-03-29 18:56:05.716748+00
8ac3571f-69f6-4e9a-853d-6167efa53cb8,MISSION94 FIREARMS EDUCATION CENTER LLC,KENOSHA,WI,53144,MISSION94 FIREARMS EDUCATION CENTER LLC,,3123749455,,f,f,t,2026-03-29 18:55:58.78713+00
0287c56b-2a86-4a50-99f9-faf1b1739ccf,MISSION94 FIREARMS EDUCATION CENTER LLC,KENOSHA,WI,53144,MISSION94 FIREARMS EDUCATION CENTER LLC,,2623604164,,f,f,t,2026-03-29 18:55:58.78713+00
2db3b905-a5e1-4145-92d2-6cf3e7079775,MISSION RIDGE RANGE & ACADEMY,PLANO,TX,75093,"TGR SERVICES, LLC",,2106424086,,f,f,t,2026-03-29 18:56:02.629654+00
6446c987-a4ff-4c51-b6e2-02085dc0bed4,MISSION RIDGE RANGE & ACADEMY,PLANO,TX,75093,"TGR SERVICES, LLC",,2106424086,,f,f,t,2026-03-29 18:56:02.629654+00
53eaacfa-9345-44d3-956f-49eae9e05c3d,MISSION RIDGE RANGE & ACADEMY,SAN ANTONIO,TX,78249,TGR SERVICES LLC,,2105049000,,f,f,t,2026-03-29 18:56:03.986739+00
eccb3038-0dfe-4b99-8273-53d9474b8b90,MISSION RIDGE RANGE & ACADEMY,SAN ANTONIO,TX,78249,TGR SERVICES LLC,,2105049000,,f,f,t,2026-03-29 18:56:03.986739+00
28ffbce3-987f-4e7f-814a-443b634e625b,MLS ARMS,PHOENIX,AZ,85022,MLS ARMS LLC,,6028450657,,f,f,t,2026-03-29 18:56:05.716748+00
096576d0-e789-4556-8cb5-6c50c88d439d,MLS ARMS,PHOENIX,AZ,85022,"MLS ARMS, LLC",,6028450657,,f,f,t,2026-03-29 18:56:05.716748+00
9cfab980-410e-4a1e-857f-ac864bdd989b,MODERN DEFENSE,TELFORD,PA,18969,MODERN DEFENSE,,2155349038,,f,f,t,2026-03-29 18:55:51.428497+00
5e37d559-42e0-4cb3-ae12-38dd0182c3d0,MODERN DEFENSE,TELFORD,PA,18969,MODERN DEFENSE,,2155349038,,f,f,t,2026-03-29 18:55:51.428497+00
763c212f-fc7d-4f44-92d9-e94190d36727,MODSAL CUSTOM,GREENSBORO,NC,27406,MODSAL CUSTOM LLC,,2027047965,,f,f,t,2026-03-29 18:55:52.632113+00
0bc95af2-af0a-427a-b692-75125e2cd00c,MODSAL CUSTOM,GREENSBORO,NC,27406,MODSAL CUSTOM LLC,,2027047965,,f,f,t,2026-03-29 18:55:52.632113+00
dd4adbee-f04f-4256-889f-b360119372e0,MONADNOCK FIREARMS,FITZWILLIAM,NH,3447,MONADNOCK FIREARMS LLC,,6035853494,,f,f,t,2026-03-29 18:55:49.974599+00
7e941771-8540-4782-8756-39d14ec26a50,MONADNOCK FIREARMS,FITZWILLIAM,NH,3447,MONADNOCK FIREARMS LLC,,6035853494,,f,f,t,2026-03-29 18:55:49.974599+00
4a4393c6-4866-470b-b121-1d51d0ade809,MONKEY WITH A HAMMER GUNSMITHING,COUNCIL BLUFFS,IA,51503,MWAHG ENTERPRISES LLC,,7128909223,,f,f,t,2026-03-29 18:55:58.543692+00
4e53cb30-7745-418a-bc7d-d68880e7a77c,MONKEY WITH A HAMMER GUNSMITHING,COUNCIL BLUFFS,IA,51503,MWAHG ENTERPRISES LLC,,7123224401,,f,f,t,2026-03-29 18:55:58.543692+00
65b6b0a0-9e9e-4a1f-a66b-51de5acdc8c2,MONTANA RIFLE COMPANY,MEMPHIS,MI,48041,GRACE ENGINEERING CORPORATION,,8103922181,,f,f,t,2026-03-29 18:55:57.80193+00
f1c39b21-576c-49f1-b1bf-bef0af172b42,MONTANA RIFLE COMPANY,MEMPHIS,MI,48041,MRC LLC,,8103922181,,f,f,t,2026-03-29 18:55:57.80193+00
da9c2fab-244a-44d5-aa58-9e3f4dd4362f,MOONEYS,ROUND ROCK,TX,78681,"MOONEY, THOMAS R",,5129713569,,f,f,t,2026-03-29 18:56:04.108024+00
d65d3445-838f-4af1-991e-3b6539413e41,MOONEYS,ROUND ROCK,TX,78681,MOONEYS FIREARMS LLC,,5129713569,,f,f,t,2026-03-29 18:56:04.108024+00
f50eadf0-e18f-44c5-aa2e-b89a0c4cd26e,"MOORE, SHIRD S II",SEBRING,FL,33876,"MOORE, SHIRD S II",,8636551010,,f,f,t,2026-03-29 18:55:54.810636+00
d2fc09d0-65f8-455d-b140-35be40feae02,"MOORE, SHIRD S II",SEBRING,FL,33876,"MOORE, SHIRD S II",,8636551010,,f,f,t,2026-03-29 18:55:54.810636+00
76c14f38-b252-4989-ab1c-1affd42ad28d,MOS DEFENSE,DEXTER,MI,48130,"MOS A1 SERVICES, LLC",,7346784904,,f,f,t,2026-03-29 18:55:57.80193+00
b3758ce7-25b0-40d2-984c-5e6fa0359c0e,MOS DEFENSE,DEXTER,MI,48130,"MOS A1 SERVICES, LLC",,7346784904,,f,f,t,2026-03-29 18:55:57.80193+00
724fe76c-8a44-4345-9b36-e3d949a8d254,MOSS PAWN,JONESBORO,GA,30236,"MOSS PAWN OF GEORGIA, LLC",,7709684949,,f,f,t,2026-03-29 18:55:53.718197+00
5f3d23ff-9f58-437b-be67-70faee5e529d,MOSS PAWN,JONESBORO,GA,30236,"MOSS PAWN OF GEORGIA, LLC",,7709684949,,f,f,t,2026-03-29 18:55:53.718197+00
